"GridSeen","GridDone","Generation","PartID","PrevPartID","TrialNb","DateTime","ChainNb","TetrominoDone","BinTetroDone","TopBottomDone","RightLeftDone","TetrominoSeen","BinTetroSeen","TopBottomSeen","RightLeftSeen","Score","Symmetry","SymmetryBin","TrialName"
266,1037,10,"C_12","C_11",13,"Wed Jul 18 14:35:13 2018",3,"None",0,"Und","Und","Line",1,"Und","Left",1,"None",0,11
266,682,10,"C_12","C_11",11,"Wed Jul 18 14:35:00 2018",3,"Line",1,"Und","Left","Line",1,"Und","Left",1,"None",0,10
266,682,10,"C_12","C_11",7,"Wed Jul 18 14:34:34 2018",3,"Line",1,"Und","Left","Line",1,"Und","Left",1,"None",0,6
266,1263,10,"C_12","C_11",6,"Wed Jul 18 14:34:28 2018",3,"Line",1,"Und","Right","Line",1,"Und","Left",1,"Vert",1,1
266,1662,10,"C_12","C_11",17,"Wed Jul 18 14:35:39 2018",3,"S shape",1,"Und","Und","Line",1,"Und","Left",1,"None",0,9
266,682,10,"C_12","C_11",3,"Wed Jul 18 14:34:08 2018",3,"Line",1,"Und","Left","Line",1,"Und","Left",1,"None",0,20
266,682,10,"C_12","C_11",5,"Wed Jul 18 14:34:20 2018",3,"Line",1,"Und","Left","Line",1,"Und","Left",1,"None",0,4
266,682,10,"C_12","C_11",15,"Wed Jul 18 14:35:26 2018",3,"Line",1,"Und","Left","Line",1,"Und","Left",1,"None",0,16
266,682,10,"C_12","C_11",4,"Wed Jul 18 14:34:14 2018",3,"Line",1,"Und","Left","Line",1,"Und","Left",1,"None",0,14
266,682,10,"C_12","C_11",12,"Wed Jul 18 14:35:06 2018",3,"Line",1,"Und","Left","Line",1,"Und","Left",1,"None",0,7
266,479,10,"C_12","C_11",20,"Wed Jul 18 14:35:58 2018",3,"Square",1,"Top","Und","Line",1,"Und","Left",1,"None",0,18
266,1782,10,"C_12","C_11",10,"Wed Jul 18 14:34:54 2018",3,"L shape",1,"Bottom","Und","Line",1,"Und","Left",0,"None",0,17
266,725,10,"C_12","C_11",19,"Wed Jul 18 14:35:52 2018",3,"None",0,"Und","Und","Line",1,"Und","Left",1,"None",0,2
1450,682,10,"C_12","C_11",14,"Wed Jul 18 14:35:20 2018",3,"Line",1,"Und","Left","L shape",1,"Und","Left",0,"None",0,12
85,1326,1,"D_01","D_seed",1,"Wed Jul 11 15:19:29 2018",4,"Line",1,"Top","Und","None",0,"Und","Und",1,"None",0,1
351,1746,1,"D_01","D_seed",2,"Wed Jul 11 15:19:37 2018",4,"L shape",1,"Und","Right","None",0,"Und","Und",1,"None",0,2
1637,1,1,"D_01","D_seed",3,"Wed Jul 11 15:19:44 2018",4,"Line",1,"Top","Und","None",0,"Und","Und",1,"None",0,3
269,1733,1,"D_01","D_seed",4,"Wed Jul 11 15:19:53 2018",4,"S shape",1,"Und","Right","None",0,"Und","Und",1,"None",0,4
964,1255,1,"D_01","D_seed",5,"Wed Jul 11 15:19:59 2018",4,"L shape",1,"Und","Right","None",0,"Und","Und",1,"None",0,5
16,1746,1,"D_01","D_seed",6,"Wed Jul 11 15:20:05 2018",4,"L shape",1,"Und","Right","None",0,"Top","Und",1,"None",0,6
576,1746,1,"D_01","D_seed",7,"Wed Jul 11 15:20:13 2018",4,"L shape",1,"Und","Right","None",0,"Und","Und",1,"None",0,7
1432,458,1,"D_01","D_seed",8,"Wed Jul 11 15:20:19 2018",4,"T shape",1,"Top","Und","None",0,"Und","Und",1,"None",0,8
853,1684,1,"D_01","D_seed",9,"Wed Jul 11 15:20:25 2018",4,"L shape",1,"Und","Right","L shape",1,"Und","Right",1,"None",0,9
1813,1734,1,"D_01","D_seed",10,"Wed Jul 11 15:20:32 2018",4,"T shape",1,"Und","Right","None",0,"Bottom","Und",0,"None",0,10
876,1628,1,"D_01","D_seed",11,"Wed Jul 11 15:20:39 2018",4,"None",0,"Und","Right","None",0,"Und","Und",1,"None",0,11
1086,1820,1,"D_01","D_seed",12,"Wed Jul 11 15:20:46 2018",4,"Line",1,"Bottom","Und","None",0,"Und","Und",0,"None",0,12
665,1811,1,"D_01","D_seed",13,"Wed Jul 11 15:20:53 2018",4,"Square",1,"Bottom","Right","None",0,"Und","Und",1,"None",0,13
861,1805,1,"D_01","D_seed",14,"Wed Jul 11 15:21:00 2018",4,"L shape",1,"Bottom","Und","None",0,"Und","Und",1,"None",0,14
415,1811,1,"D_01","D_seed",15,"Wed Jul 11 15:21:10 2018",4,"Square",1,"Bottom","Right","None",0,"Und","Left",1,"Vert",1,15
1816,841,1,"D_01","D_seed",16,"Wed Jul 11 15:21:16 2018",4,"Square",1,"Top","Right","None",0,"Bottom","Und",1,"Horiz",1,16
1588,879,1,"D_01","D_seed",17,"Wed Jul 11 15:21:24 2018",4,"None",0,"Und","Right","L shape",1,"Und","Und",1,"None",0,17
1377,1746,1,"D_01","D_seed",18,"Wed Jul 11 15:21:32 2018",4,"L shape",1,"Und","Right","None",0,"Und","Und",0,"None",0,18
1166,1746,1,"D_01","D_seed",19,"Wed Jul 11 15:21:39 2018",4,"L shape",1,"Und","Right","None",0,"Und","Und",1,"None",0,19
881,1624,1,"D_01","D_seed",20,"Wed Jul 11 15:21:45 2018",4,"Square",1,"Und","Right","None",0,"Und","Und",1,"None",0,20
1,1326,2,"D_02","D_01",16,"Wed Jul 11 16:09:18 2018",4,"Line",1,"Top","Und","Line",1,"Top","Und",1,"None",0,3
458,1534,2,"D_02","D_01",5,"Wed Jul 11 16:08:06 2018",4,"None",0,"Und","Und","T shape",1,"Top","Und",1,"None",0,8
841,679,2,"D_02","D_01",9,"Wed Jul 11 16:08:34 2018",4,"L shape",1,"Und","Und","Square",1,"Top","Right",1,"None",0,16
879,1618,2,"D_02","D_01",17,"Wed Jul 11 16:09:25 2018",4,"S shape",1,"Und","Und","None",0,"Und","Right",1,"None",0,17
1255,943,2,"D_02","D_01",4,"Wed Jul 11 16:08:00 2018",4,"S shape",1,"Und","Und","L shape",1,"Und","Right",1,"None",0,5
1326,1751,2,"D_02","D_01",13,"Wed Jul 11 16:08:59 2018",4,"Line",1,"Bottom","Und","Line",1,"Top","Und",1,"Horiz",1,1
1624,1588,2,"D_02","D_01",18,"Wed Jul 11 16:09:31 2018",4,"L shape",1,"Und","Und","Square",1,"Und","Right",1,"None",0,20
1628,1799,2,"D_02","D_01",6,"Wed Jul 11 16:08:14 2018",4,"None",0,"Bottom","Und","None",0,"Und","Right",1,"None",0,11
1684,853,2,"D_02","D_01",3,"Wed Jul 11 16:07:53 2018",4,"L shape",1,"Und","Right","L shape",1,"Und","Right",1,"None",0,9
1733,1509,2,"D_02","D_01",7,"Wed Jul 11 16:08:21 2018",4,"L shape",1,"Und","Und","S shape",1,"Und","Right",1,"None",0,4
1734,831,2,"D_02","D_01",1,"Wed Jul 11 16:07:40 2018",4,"S shape",1,"Top","Und","T shape",1,"Und","Right",1,"None",0,10
1746,1662,2,"D_02","D_01",10,"Wed Jul 11 16:08:41 2018",4,"S shape",1,"Und","Und","L shape",1,"Und","Right",1,"None",0,18
1746,1662,2,"D_02","D_01",12,"Wed Jul 11 16:08:53 2018",4,"S shape",1,"Und","Und","L shape",1,"Und","Right",1,"None",0,2
1746,1662,2,"D_02","D_01",15,"Wed Jul 11 16:09:11 2018",4,"S shape",1,"Und","Und","L shape",1,"Und","Right",1,"None",0,19
1746,1662,2,"D_02","D_01",20,"Wed Jul 11 16:09:44 2018",4,"S shape",1,"Und","Und","L shape",1,"Und","Right",1,"None",0,6
1746,1662,2,"D_02","D_01",14,"Wed Jul 11 16:09:05 2018",4,"S shape",1,"Und","Und","L shape",1,"Und","Right",1,"None",0,7
1805,1624,2,"D_02","D_01",11,"Wed Jul 11 16:08:47 2018",4,"Square",1,"Und","Right","L shape",1,"Bottom","Und",1,"None",0,14
1811,1621,2,"D_02","D_01",2,"Wed Jul 11 16:07:47 2018",4,"None",0,"Und","Und","Square",1,"Bottom","Right",1,"None",0,13
1811,1621,2,"D_02","D_01",19,"Wed Jul 11 16:09:38 2018",4,"None",0,"Und","Und","Square",1,"Bottom","Right",1,"None",0,15
1820,1751,2,"D_02","D_01",8,"Wed Jul 11 16:08:27 2018",4,"Line",1,"Bottom","Und","Line",1,"Bottom","Und",1,"None",0,12
679,129,3,"D_03","D_02",12,"Fri Jul 13 12:09:53 2018",4,"None",0,"Und","Und","L shape",1,"Und","Und",1,"None",0,16
831,1534,3,"D_03","D_02",15,"Fri Jul 13 12:10:15 2018",4,"None",0,"Und","Und","S shape",1,"Top","Und",0,"None",0,10
853,1684,3,"D_03","D_02",8,"Fri Jul 13 12:09:26 2018",4,"L shape",1,"Und","Right","L shape",1,"Und","Right",1,"None",0,9
943,1255,3,"D_03","D_02",16,"Fri Jul 13 12:10:22 2018",4,"L shape",1,"Und","Right","S shape",1,"Und","Und",1,"None",0,5
1326,1751,3,"D_03","D_02",7,"Fri Jul 13 12:09:19 2018",4,"Line",1,"Bottom","Und","Line",1,"Top","Und",1,"Horiz",1,3
1509,1814,3,"D_03","D_02",14,"Fri Jul 13 12:10:07 2018",4,"None",0,"Bottom","Und","L shape",1,"Und","Und",1,"None",0,4
1534,1688,3,"D_03","D_02",6,"Fri Jul 13 12:09:12 2018",4,"None",0,"Und","Und","None",0,"Und","Und",1,"None",0,8
1588,50,3,"D_03","D_02",10,"Fri Jul 13 12:09:39 2018",4,"None",0,"Und","Und","L shape",1,"Und","Und",1,"None",0,20
1618,1806,3,"D_03","D_02",2,"Fri Jul 13 12:08:39 2018",4,"None",0,"Bottom","Und","S shape",1,"Und","Und",0,"None",0,17
1621,1807,3,"D_03","D_02",1,"Fri Jul 13 12:08:31 2018",4,"None",0,"Bottom","Und","None",0,"Und","Und",1,"None",0,15
1621,1471,3,"D_03","D_02",13,"Fri Jul 13 12:10:00 2018",4,"None",0,"Und","Und","None",0,"Und","Und",1,"None",0,13
1624,885,3,"D_03","D_02",19,"Fri Jul 13 12:10:45 2018",4,"None",0,"Und","Right","Square",1,"Und","Right",1,"None",0,14
1662,487,3,"D_03","D_02",5,"Fri Jul 13 12:09:04 2018",4,"None",0,"Und","Und","S shape",1,"Und","Und",1,"None",0,18
1662,1451,3,"D_03","D_02",4,"Fri Jul 13 12:08:56 2018",4,"None",0,"Und","Und","S shape",1,"Und","Und",1,"None",0,6
1662,981,3,"D_03","D_02",20,"Fri Jul 13 12:10:53 2018",4,"None",0,"Und","Und","S shape",1,"Und","Und",1,"None",0,2
1662,487,3,"D_03","D_02",17,"Fri Jul 13 12:10:30 2018",4,"None",0,"Und","Und","S shape",1,"Und","Und",1,"None",0,19
1662,487,3,"D_03","D_02",3,"Fri Jul 13 12:08:49 2018",4,"None",0,"Und","Und","S shape",1,"Und","Und",1,"None",0,7
1751,1820,3,"D_03","D_02",11,"Fri Jul 13 12:09:46 2018",4,"Line",1,"Bottom","Und","Line",1,"Bottom","Und",1,"None",0,1
1751,1820,3,"D_03","D_02",9,"Fri Jul 13 12:09:32 2018",4,"Line",1,"Bottom","Und","Line",1,"Bottom","Und",1,"None",0,12
1799,1493,3,"D_03","D_02",18,"Fri Jul 13 12:10:38 2018",4,"T shape",1,"Und","Und","None",0,"Bottom","Und",1,"None",0,11
50,1,4,"D_04","D_03",16,"Fri Jul 13 14:49:23 2018",4,"Line",1,"Top","Und","None",0,"Und","Und",0,"None",0,20
129,602,4,"D_04","D_03",3,"Fri Jul 13 14:47:55 2018",4,"S shape",1,"Und","Left","None",0,"Und","Und",1,"None",0,16
487,1662,4,"D_04","D_03",10,"Fri Jul 13 14:48:41 2018",4,"S shape",1,"Und","Und","None",0,"Und","Und",1,"None",0,19
487,1662,4,"D_04","D_03",19,"Fri Jul 13 14:49:43 2018",4,"S shape",1,"Und","Und","None",0,"Und","Und",1,"None",0,18
487,1662,4,"D_04","D_03",4,"Fri Jul 13 14:48:01 2018",4,"S shape",1,"Und","Und","None",0,"Und","Und",1,"None",0,7
885,1624,4,"D_04","D_03",5,"Fri Jul 13 14:48:07 2018",4,"Square",1,"Und","Right","None",0,"Und","Right",1,"None",0,14
981,1753,4,"D_04","D_03",17,"Fri Jul 13 14:49:30 2018",4,"T shape",1,"Bottom","Und","None",0,"Und","Und",1,"None",0,2
1255,1820,4,"D_04","D_03",1,"Fri Jul 13 14:47:42 2018",4,"Line",1,"Bottom","Und","L shape",1,"Und","Right",1,"None",0,5
1451,1576,4,"D_04","D_03",13,"Fri Jul 13 14:49:00 2018",4,"L shape",1,"Und","Und","None",0,"Und","Und",1,"None",0,6
1471,1763,4,"D_04","D_03",2,"Fri Jul 13 14:47:48 2018",4,"S shape",1,"Bottom","Und","None",0,"Und","Und",1,"None",0,13
1493,1801,4,"D_04","D_03",15,"Fri Jul 13 14:49:14 2018",4,"None",0,"Bottom","Und","T shape",1,"Und","Und",1,"None",0,11
1534,1690,4,"D_04","D_03",8,"Fri Jul 13 14:48:27 2018",4,"None",0,"Und","Right","None",0,"Und","Und",1,"None",0,10
1684,680,4,"D_04","D_03",9,"Fri Jul 13 14:48:35 2018",4,"None",0,"Und","Und","L shape",1,"Und","Right",1,"None",0,9
1688,1755,4,"D_04","D_03",20,"Fri Jul 13 14:49:51 2018",4,"None",0,"Bottom","Und","None",0,"Und","Und",1,"None",0,8
1751,841,4,"D_04","D_03",12,"Fri Jul 13 14:48:54 2018",4,"Square",1,"Top","Right","Line",1,"Bottom","Und",1,"Horiz",1,3
1806,1590,4,"D_04","D_03",18,"Fri Jul 13 14:49:37 2018",4,"None",0,"Und","Und","None",0,"Bottom","Und",1,"None",0,17
1807,1492,4,"D_04","D_03",14,"Fri Jul 13 14:49:08 2018",4,"L shape",1,"Und","Und","None",0,"Bottom","Und",1,"None",0,15
1814,1438,4,"D_04","D_03",6,"Fri Jul 13 14:48:15 2018",4,"S shape",1,"Und","Left","None",0,"Bottom","Und",1,"None",0,4
1820,1751,4,"D_04","D_03",7,"Fri Jul 13 14:48:21 2018",4,"Line",1,"Bottom","Und","Line",1,"Bottom","Und",1,"None",0,1
1820,1576,4,"D_04","D_03",11,"Fri Jul 13 14:48:47 2018",4,"L shape",1,"Und","Und","Line",1,"Bottom","Und",1,"None",0,12
1,1326,5,"D_05","D_04",3,"Mon Jul 16 10:53:16 2018",4,"Line",1,"Top","Und","Line",1,"Top","Und",1,"None",0,20
602,1010,5,"D_05","D_04",16,"Mon Jul 16 10:54:38 2018",4,"Line",1,"Und","Right","S shape",1,"Und","Left",1,"Vert",1,16
680,841,5,"D_05","D_04",17,"Mon Jul 16 10:54:44 2018",4,"Square",1,"Top","Right","None",0,"Und","Und",1,"None",0,9
841,1811,5,"D_05","D_04",12,"Mon Jul 16 10:54:13 2018",4,"Square",1,"Bottom","Right","Square",1,"Top","Right",1,"Horiz",1,3
1438,1515,5,"D_05","D_04",11,"Mon Jul 16 10:54:07 2018",4,"L shape",1,"Und","Und","S shape",1,"Und","Left",1,"None",0,4
1492,1811,5,"D_05","D_04",13,"Mon Jul 16 10:54:19 2018",4,"Square",1,"Bottom","Right","L shape",1,"Und","Und",1,"None",0,15
1576,841,5,"D_05","D_04",7,"Mon Jul 16 10:53:42 2018",4,"Square",1,"Top","Right","L shape",1,"Und","Und",1,"None",0,6
1576,841,5,"D_05","D_04",6,"Mon Jul 16 10:53:35 2018",4,"Square",1,"Top","Right","L shape",1,"Und","Und",1,"None",0,12
1590,1624,5,"D_05","D_04",20,"Mon Jul 16 10:55:04 2018",4,"Square",1,"Und","Right","None",0,"Und","Und",1,"None",0,17
1624,682,5,"D_05","D_04",10,"Mon Jul 16 10:54:00 2018",4,"Line",1,"Und","Left","Square",1,"Und","Right",1,"Vert",1,14
1662,1733,5,"D_05","D_04",18,"Mon Jul 16 10:54:52 2018",4,"S shape",1,"Und","Right","S shape",1,"Und","Und",0,"None",0,7
1662,1263,5,"D_05","D_04",5,"Mon Jul 16 10:53:29 2018",4,"Line",1,"Und","Right","S shape",1,"Und","Und",1,"None",0,18
1662,1746,5,"D_05","D_04",19,"Mon Jul 16 10:54:58 2018",4,"L shape",1,"Und","Right","S shape",1,"Und","Und",1,"None",0,19
1690,682,5,"D_05","D_04",15,"Mon Jul 16 10:54:32 2018",4,"Line",1,"Und","Left","None",0,"Und","Right",1,"Vert",1,10
1751,1326,5,"D_05","D_04",2,"Mon Jul 16 10:53:10 2018",4,"Line",1,"Top","Und","Line",1,"Bottom","Und",1,"Horiz",1,1
1753,1632,5,"D_05","D_04",14,"Mon Jul 16 10:54:26 2018",4,"L shape",1,"Und","Right","T shape",1,"Bottom","Und",1,"None",0,2
1755,853,5,"D_05","D_04",1,"Mon Jul 16 10:53:03 2018",4,"L shape",1,"Und","Right","None",0,"Bottom","Und",1,"None",0,8
1763,1512,5,"D_05","D_04",4,"Mon Jul 16 10:53:22 2018",4,"S shape",1,"Und","Und","S shape",1,"Bottom","Und",1,"None",0,13
1801,1493,5,"D_05","D_04",8,"Mon Jul 16 10:53:48 2018",4,"T shape",1,"Und","Und","None",0,"Bottom","Und",1,"None",0,11
1820,1751,5,"D_05","D_04",9,"Mon Jul 16 10:53:54 2018",4,"Line",1,"Bottom","Und","Line",1,"Bottom","Und",1,"None",0,5
682,266,6,"D_06","D_05",9,"Mon Jul 16 11:14:53 2018",4,"Line",1,"Und","Left","Line",1,"Und","Left",1,"None",0,10
682,266,6,"D_06","D_05",1,"Mon Jul 16 11:14:04 2018",4,"Line",1,"Und","Left","Line",1,"Und","Left",1,"None",0,14
841,26,6,"D_06","D_05",8,"Mon Jul 16 11:14:47 2018",4,"Square",1,"Top","Left","Square",1,"Top","Right",1,"Vert",1,9
841,26,6,"D_06","D_05",19,"Mon Jul 16 11:15:51 2018",4,"Square",1,"Top","Left","Square",1,"Top","Right",1,"Vert",1,6
841,26,6,"D_06","D_05",17,"Mon Jul 16 11:15:39 2018",4,"Square",1,"Top","Left","Square",1,"Top","Right",1,"Vert",1,12
853,26,6,"D_06","D_05",18,"Mon Jul 16 11:15:45 2018",4,"Square",1,"Top","Left","L shape",1,"Und","Right",1,"Vert",1,8
1010,682,6,"D_06","D_05",4,"Mon Jul 16 11:14:23 2018",4,"Line",1,"Und","Left","Line",1,"Und","Right",1,"Vert",1,16
1263,1010,6,"D_06","D_05",2,"Mon Jul 16 11:14:10 2018",4,"Line",1,"Und","Right","Line",1,"Und","Right",1,"None",0,18
1326,1,6,"D_06","D_05",13,"Mon Jul 16 11:15:16 2018",4,"Line",1,"Top","Und","Line",1,"Top","Und",1,"None",0,20
1326,1,6,"D_06","D_05",20,"Mon Jul 16 11:15:57 2018",4,"Line",1,"Top","Und","Line",1,"Top","Und",1,"None",0,1
1493,1,6,"D_06","D_05",7,"Mon Jul 16 11:14:41 2018",4,"Line",1,"Top","Und","T shape",1,"Und","Und",1,"None",0,11
1512,459,6,"D_06","D_05",15,"Mon Jul 16 11:15:28 2018",4,"L shape",1,"Top","Und","S shape",1,"Und","Und",1,"None",0,13
1515,1,6,"D_06","D_05",10,"Mon Jul 16 11:14:59 2018",4,"Line",1,"Top","Und","L shape",1,"Und","Und",1,"None",0,4
1624,1,6,"D_06","D_05",14,"Mon Jul 16 11:15:22 2018",4,"Line",1,"Top","Und","Square",1,"Und","Right",1,"None",0,17
1632,1,6,"D_06","D_05",16,"Mon Jul 16 11:15:34 2018",4,"Line",1,"Top","Und","L shape",1,"Und","Right",1,"None",0,2
1733,458,6,"D_06","D_05",11,"Mon Jul 16 11:15:05 2018",4,"T shape",1,"Top","Und","S shape",1,"Und","Right",1,"None",0,7
1746,844,6,"D_06","D_05",3,"Mon Jul 16 11:14:16 2018",4,"L shape",1,"Und","Right","L shape",1,"Und","Right",1,"None",0,19
1751,26,6,"D_06","D_05",6,"Mon Jul 16 11:14:35 2018",4,"Square",1,"Top","Left","Line",1,"Bottom","Und",1,"Horiz",1,5
1811,841,6,"D_06","D_05",12,"Mon Jul 16 11:15:10 2018",4,"Square",1,"Top","Right","Square",1,"Bottom","Right",1,"Horiz",1,15
1811,841,6,"D_06","D_05",5,"Mon Jul 16 11:14:29 2018",4,"Square",1,"Top","Right","Square",1,"Bottom","Right",1,"Horiz",1,3
1,1326,7,"D_07","D_06",1,"Mon Jul 16 12:05:55 2018",4,"Line",1,"Top","Und","Line",1,"Top","Und",1,"None",0,17
1,1346,7,"D_07","D_06",10,"Mon Jul 16 12:06:56 2018",4,"L shape",1,"Und","Left","Line",1,"Top","Und",1,"None",0,1
1,1343,7,"D_07","D_06",20,"Mon Jul 16 12:08:05 2018",4,"Square",1,"Und","Left","Line",1,"Top","Und",1,"None",0,2
1,1326,7,"D_07","D_06",16,"Mon Jul 16 12:07:37 2018",4,"Line",1,"Top","Und","Line",1,"Top","Und",1,"None",0,20
1,1326,7,"D_07","D_06",9,"Mon Jul 16 12:06:49 2018",4,"Line",1,"Top","Und","Line",1,"Top","Und",1,"None",0,11
1,1346,7,"D_07","D_06",8,"Mon Jul 16 12:06:43 2018",4,"L shape",1,"Und","Left","Line",1,"Top","Und",1,"None",0,4
26,994,7,"D_07","D_06",7,"Mon Jul 16 12:06:35 2018",4,"None",0,"Und","Und","Square",1,"Top","Left",1,"None",0,6
26,841,7,"D_07","D_06",15,"Mon Jul 16 12:07:30 2018",4,"Square",1,"Top","Right","Square",1,"Top","Left",1,"Vert",1,5
26,841,7,"D_07","D_06",4,"Mon Jul 16 12:06:13 2018",4,"Square",1,"Top","Right","Square",1,"Top","Left",1,"Vert",1,8
26,853,7,"D_07","D_06",11,"Mon Jul 16 12:07:03 2018",4,"L shape",1,"Und","Right","Square",1,"Top","Left",1,"Vert",1,12
26,236,7,"D_07","D_06",17,"Mon Jul 16 12:07:46 2018",4,"L shape",1,"Top","Und","Square",1,"Top","Left",0,"None",0,9
266,679,7,"D_07","D_06",13,"Mon Jul 16 12:07:16 2018",4,"L shape",1,"Und","Und","Line",1,"Und","Left",1,"None",0,10
266,682,7,"D_07","D_06",6,"Mon Jul 16 12:06:27 2018",4,"Line",1,"Und","Left","Line",1,"Und","Left",1,"None",0,14
458,266,7,"D_07","D_06",12,"Mon Jul 16 12:07:10 2018",4,"Line",1,"Und","Left","T shape",1,"Top","Und",1,"None",0,7
459,236,7,"D_07","D_06",5,"Mon Jul 16 12:06:21 2018",4,"L shape",1,"Top","Und","L shape",1,"Top","Und",1,"None",0,13
682,266,7,"D_07","D_06",18,"Mon Jul 16 12:07:52 2018",4,"Line",1,"Und","Left","Line",1,"Und","Left",1,"None",0,16
841,26,7,"D_07","D_06",19,"Mon Jul 16 12:07:58 2018",4,"Square",1,"Top","Left","Square",1,"Top","Right",1,"Vert",1,3
841,26,7,"D_07","D_06",2,"Mon Jul 16 12:06:01 2018",4,"Square",1,"Top","Left","Square",1,"Top","Right",1,"Vert",1,15
844,26,7,"D_07","D_06",3,"Mon Jul 16 12:06:07 2018",4,"Square",1,"Top","Left","L shape",1,"Und","Right",1,"Vert",1,19
1010,1,7,"D_07","D_06",14,"Mon Jul 16 12:07:24 2018",4,"Line",1,"Top","Und","Line",1,"Und","Right",0,"None",0,18
1,1326,8,"D_08","D_07",1,"Mon Jul 16 12:52:11 2018",4,"Line",1,"Top","Und","Line",1,"Top","Und",1,"None",0,18
26,1001,8,"D_08","D_07",2,"Mon Jul 16 12:52:19 2018",4,"L shape",1,"Und","Und","Square",1,"Top","Left",1,"None",0,15
26,1760,8,"D_08","D_07",20,"Mon Jul 16 12:54:31 2018",4,"Square",1,"Bottom","Left","Square",1,"Top","Left",1,"Horiz",1,3
26,1760,8,"D_08","D_07",10,"Mon Jul 16 12:53:17 2018",4,"Square",1,"Bottom","Left","Square",1,"Top","Left",1,"Horiz",1,19
236,1716,8,"D_08","D_07",9,"Mon Jul 16 12:53:11 2018",4,"L shape",1,"Und","Und","L shape",1,"Top","Und",1,"None",0,9
236,460,8,"D_08","D_07",8,"Mon Jul 16 12:53:04 2018",4,"None",0,"Und","Und","L shape",1,"Top","Und",1,"None",0,13
266,682,8,"D_08","D_07",11,"Mon Jul 16 12:53:24 2018",4,"Line",1,"Und","Left","Line",1,"Und","Left",1,"None",0,16
266,682,8,"D_08","D_07",12,"Mon Jul 16 12:53:31 2018",4,"Line",1,"Und","Left","Line",1,"Und","Left",1,"None",0,7
679,1782,8,"D_08","D_07",7,"Mon Jul 16 12:52:55 2018",4,"L shape",1,"Bottom","Und","L shape",1,"Und","Und",1,"None",0,10
682,1010,8,"D_08","D_07",18,"Mon Jul 16 12:54:16 2018",4,"Line",1,"Und","Right","Line",1,"Und","Left",1,"Vert",1,14
841,1811,8,"D_08","D_07",15,"Mon Jul 16 12:53:53 2018",4,"Square",1,"Bottom","Right","Square",1,"Top","Right",1,"Horiz",1,5
841,1811,8,"D_08","D_07",5,"Mon Jul 16 12:52:41 2018",4,"Square",1,"Bottom","Right","Square",1,"Top","Right",1,"Horiz",1,8
853,1811,8,"D_08","D_07",16,"Mon Jul 16 12:54:02 2018",4,"Square",1,"Bottom","Right","L shape",1,"Und","Right",0,"None",0,12
994,1812,8,"D_08","D_07",6,"Mon Jul 16 12:52:48 2018",4,"L shape",1,"Bottom","Und","None",0,"Und","Und",1,"None",0,6
1326,1751,8,"D_08","D_07",17,"Mon Jul 16 12:54:10 2018",4,"Line",1,"Bottom","Und","Line",1,"Top","Und",1,"Horiz",1,11
1326,1751,8,"D_08","D_07",19,"Mon Jul 16 12:54:23 2018",4,"Line",1,"Bottom","Und","Line",1,"Top","Und",1,"Horiz",1,17
1326,1751,8,"D_08","D_07",4,"Mon Jul 16 12:52:34 2018",4,"Line",1,"Bottom","Und","Line",1,"Top","Und",1,"Horiz",1,20
1343,1812,8,"D_08","D_07",14,"Mon Jul 16 12:53:46 2018",4,"L shape",1,"Bottom","Und","Square",1,"Und","Left",1,"None",0,2
1346,516,8,"D_08","D_07",13,"Mon Jul 16 12:53:38 2018",4,"None",0,"Und","Und","L shape",1,"Und","Left",1,"None",0,4
1346,1793,8,"D_08","D_07",3,"Mon Jul 16 12:52:26 2018",4,"Square",1,"Bottom","Und","L shape",1,"Und","Left",1,"None",0,1
460,236,9,"D_10","D_08",15,"Mon Jul 16 14:01:37 2018",4,"L shape",1,"Top","Und","None",0,"Und","Und",1,"None",0,13
516,238,9,"D_10","D_08",17,"Mon Jul 16 14:01:49 2018",4,"T shape",1,"Und","Left","None",0,"Und","Und",1,"None",0,4
682,266,9,"D_10","D_08",16,"Mon Jul 16 14:01:43 2018",4,"Line",1,"Und","Left","Line",1,"Und","Left",1,"None",0,7
682,266,9,"D_10","D_08",14,"Mon Jul 16 14:01:31 2018",4,"Line",1,"Und","Left","Line",1,"Und","Left",1,"None",0,16
1001,26,9,"D_10","D_08",8,"Mon Jul 16 14:00:54 2018",4,"Square",1,"Top","Left","L shape",1,"Und","Und",1,"None",0,15
1010,1492,9,"D_10","D_08",4,"Mon Jul 16 14:00:30 2018",4,"L shape",1,"Und","Und","Line",1,"Und","Right",0,"None",0,14
1326,1,9,"D_10","D_08",19,"Mon Jul 16 14:02:02 2018",4,"Line",1,"Top","Und","Line",1,"Top","Und",1,"None",0,18
1716,479,9,"D_10","D_08",11,"Mon Jul 16 14:01:13 2018",4,"Square",1,"Top","Und","L shape",1,"Und","Und",1,"None",0,9
1751,1326,9,"D_10","D_08",18,"Mon Jul 16 14:01:56 2018",4,"Line",1,"Top","Und","Line",1,"Bottom","Und",1,"Horiz",1,20
1751,459,9,"D_10","D_08",2,"Mon Jul 16 14:00:14 2018",4,"L shape",1,"Top","Und","Line",1,"Bottom","Und",1,"Horiz",1,17
1751,479,9,"D_10","D_08",12,"Mon Jul 16 14:01:19 2018",4,"Square",1,"Top","Und","Line",1,"Bottom","Und",1,"Horiz",1,11
